,user,#_messages,#_messages_as_percentage_of_total,mean,time_delta,programming_language,time_delta_s
308,Abhiraj,5.0,6.643483566413311e-07,0.4166666666666667,0 days 00:32:40.008000,python,0.022685277777777776
310,Abi,16.0,2.1259147412522594e-06,1.3333333333333333,110 days 14:48:39.142000,python,110.61711969907408
312,Abibou,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:01:50.533000,python,0.0012793171296296296
313,Abie,138.0,1.8336014643300738e-05,11.5,19 days 00:13:16.360000,python,19.00921712962963
314,Abiel,3.0,3.9860901398479863e-07,0.25,0 days 00:01:07.687000,python,0.0007834143518518519
316,Abigail,12.0,1.5944360559391945e-06,1.0,29 days 11:12:47.156000,python,29.467212453703702
317,Abigal,3.0,3.9860901398479863e-07,0.25,0 days 00:02:39.561000,python,0.0018467708333333333
318,Abigale,19.0,2.5245237552370583e-06,1.5833333333333333,101 days 11:57:47.306000,python,101.49846418981481
319,Abigayle,14.0,1.860175398595727e-06,1.1666666666666667,114 days 02:00:21.549000,python,114.08358274305556
320,Abiha,3.0,3.9860901398479863e-07,0.25,0 days 00:33:21.520000,python,0.02316574074074074
321,Abilene,3.0,3.9860901398479863e-07,0.25,0 days 00:02:22.319000,python,0.001647210648148148
322,Abilio,30.0,3.9860901398479865e-06,2.5,2 days 11:52:02.152000,python,2.4944693518518517
323,Abimael,27.0,3.587481125863188e-06,2.25,243 days 01:18:44.920000,python,243.05468657407408
324,Abir,1071.0,0.00014230341799257313,89.25,118 days 11:59:24.378000,python,118.49958770833334
327,Ablakat,38.0,5.0490475104741166e-06,3.1666666666666665,1 days 07:54:42.929000,python,1.3296635300925925
328,Able,47.0,6.244874552428512e-06,3.9166666666666665,4 days 19:36:52.761000,python,4.817277326388889
329,Abner,68.0,9.035137650322102e-06,5.666666666666667,124 days 05:35:57.606000,python,124.233305625
330,Abou,17.0,2.2587844125805255e-06,1.4166666666666667,119 days 18:01:03.892000,python,119.75073949074074
331,Aboubacar,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:05.570000,python,6.44675925925926e-05
332,Aboubakar,3.0,3.9860901398479863e-07,0.25,0 days 00:01:16.070000,python,0.0008804398148148148
333,Aboubaker,243.0,3.228733013276869e-05,20.25,30 days 00:33:09.912000,python,30.02303138888889
335,Aboudou,74.0,9.8323556782917e-06,6.166666666666667,25 days 14:06:52.535000,python,25.58810804398148
337,Abra,12.0,1.5944360559391945e-06,1.0,0 days 00:12:32.893000,python,0.008714039351851851
338,Abraam,7.0,9.300876992978635e-07,0.5833333333333334,0 days 01:49:36.407000,python,0.07611582175925925
339,Abraan,3.0,3.9860901398479863e-07,0.25,0 days 00:09:55.462000,python,0.006891921296296296
341,Abrahan,240.0,3.188872111878389e-05,20.0,81 days 23:13:30.231000,python,81.96771100694444
342,Abrahim,37.0,4.91617783914585e-06,3.0833333333333335,56 days 05:22:11.730000,python,56.223746875
343,Abrahm,14.0,1.860175398595727e-06,1.1666666666666667,53 days 02:55:49.933000,python,53.122105706018516
344,Abram,21.0,2.7902630978935906e-06,1.75,0 days 00:08:13.745000,python,0.0057146412037037035
345,Abran,101.0,1.3419836804154888e-05,8.416666666666666,260 days 00:31:52.279000,python,260.0221328587963
346,Abrar,56.0,7.440701594382908e-06,4.666666666666667,152 days 00:40:39.722000,python,152.02823752314814
348,Abree,27.0,3.587481125863188e-06,2.25,0 days 00:10:48.530000,python,0.007506134259259259
350,Abria,7.0,9.300876992978635e-07,0.5833333333333334,17 days 05:54:34.143000,python,17.246228506944444
351,Abriana,18.0,2.3916540839087917e-06,1.5,0 days 08:28:17.560000,python,0.35298101851851854
352,Abrianna,5.0,6.643483566413311e-07,0.4166666666666667,134 days 14:04:39.003000,python,134.58656253472222
353,Abriella,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:33.456000,python,0.00038722222222222223
355,Absalom,51.0,6.776353237741577e-06,4.25,252 days 17:08:32.247000,python,252.71426211805556
357,Abu,6.0,7.972180279695973e-07,0.5,6 days 11:25:50.066000,python,6.476273912037037
358,Abubacarr,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:43.642000,python,0.0005051157407407408
359,Abubakary,3.0,3.9860901398479863e-07,0.25,0 days 00:06:07.617000,python,0.004254826388888889
360,Abubakir,6.0,7.972180279695973e-07,0.5,139 days 13:05:07.472000,python,139.54522537037036
361,Abukar,2.0,2.657393426565324e-07,0.16666666666666666,3 days 00:49:34.875000,python,3.034431423611111
362,Abulai,12.0,1.5944360559391945e-06,1.0,6 days 14:42:05.781000,python,6.612566909722222
363,Abundio,3.0,3.9860901398479863e-07,0.25,71 days 14:08:04.360000,python,71.58893935185185
364,Abuzar,42.0,5.580526195787181e-06,3.5,13 days 21:56:11.833000,python,13.914025844907407
365,Aby,6.0,7.972180279695973e-07,0.5,0 days 00:07:36.998000,python,0.005289328703703704
366,Abygael,2.0,2.657393426565324e-07,0.16666666666666666,3 days 11:21:16.613000,python,3.4731089467592593
367,Abygale,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:15:15.905000,python,0.010600752314814815
368,Acai,2.0,2.657393426565324e-07,0.16666666666666666,32 days 04:25:09.006000,python,32.18413201388889
369,Acaimo,2.0,2.657393426565324e-07,0.16666666666666666,71 days 05:59:24.968000,python,71.24959453703704
370,Acaymo,164.0,2.179062609783566e-05,13.666666666666666,27 days 23:52:04.712000,python,27.99449898148148
371,Ace,5.0,6.643483566413311e-07,0.4166666666666667,0 days 03:31:23.848000,python,0.1468037962962963
372,Acee,4.0,5.314786853130648e-07,0.3333333333333333,0 days 01:23:53.070000,python,0.058253125
373,Acelyn,3.0,3.9860901398479863e-07,0.25,112 days 14:24:45.591000,python,112.60052767361111
374,Acelynn,3.0,3.9860901398479863e-07,0.25,0 days 00:41:46.438000,python,0.029009699074074073
375,Acer,10.0,1.3286967132826622e-06,0.8333333333333334,8 days 00:58:21.773000,python,8.040529780092593
376,Aceston,119.0,1.581149088806368e-05,9.916666666666666,41 days 09:58:31.630000,python,41.41564386574074
377,Acesyn,8.0,1.0629573706261297e-06,0.6666666666666666,0 days 00:04:31.971000,python,0.0031478125
379,Acey,6.0,7.972180279695973e-07,0.5,51 days 06:32:41.387000,python,51.272701238425924
380,Aceyon,2.0,2.657393426565324e-07,0.16666666666666666,59 days 15:55:23.550000,python,59.66346701388889
381,Acher,18.0,2.3916540839087917e-06,1.5,61 days 22:05:59.031000,python,61.920822118055554
382,Achille,3.0,3.9860901398479863e-07,0.25,19 days 21:58:55.127000,python,19.91591582175926
383,Achim,69.0,9.168007321650369e-06,5.75,25 days 17:19:52.866000,python,25.722139652777777
384,Achour,4.0,5.314786853130648e-07,0.3333333333333333,0 days 00:03:27.464000,python,0.0024012037037037036
386,Aciel,15.0,1.9930450699239932e-06,1.25,70 days 09:46:54.118000,python,70.40757081018519
387,Acindino,599.0,7.958893312563146e-05,49.916666666666664,3 days 20:43:50.236000,python,3.8637758796296295
388,Acisclo,157.0,2.0860538398537796e-05,13.083333333333334,27 days 20:22:19.455000,python,27.84883628472222
389,Ackley,3.0,3.9860901398479863e-07,0.25,0 days 00:02:32.415000,python,0.0017640625
391,Acre,68.0,9.035137650322102e-06,5.666666666666667,104 days 12:24:33.066000,python,104.517049375
392,Acyn,7.0,9.300876992978635e-07,0.5833333333333334,11 days 22:22:56.913000,python,11.932603159722222
393,Ada,3.0,3.9860901398479863e-07,0.25,147 days 09:49:54.331000,python,147.4096566087963
394,Adael,55.0,7.307831923054642e-06,4.583333333333333,38 days 22:02:50.674000,python,38.918642060185185
395,Adaeze,22.0,2.9231327692218568e-06,1.8333333333333333,1 days 22:39:15.031000,python,1.9439239699074073
396,Adahy,43.0,5.713395867115447e-06,3.5833333333333335,47 days 13:00:03.669000,python,47.541709131944444
398,Adair,20.0,2.6573934265653244e-06,1.6666666666666667,137 days 19:03:36.497000,python,137.79417241898147
399,Adaira,886.0,0.00011772252879684387,73.83333333333333,29 days 03:11:09.144000,python,29.13274472222222
400,Adaiya,60.0,7.972180279695973e-06,5.0,75 days 04:26:36.762000,python,75.18514770833333
401,Adajane,34.0,4.517568825161051e-06,2.8333333333333335,0 days 01:15:00.839000,python,0.05209304398148148
402,Adal,53.0,7.042092580398109e-06,4.416666666666667,73 days 18:23:30.433000,python,73.76632445601852
403,Adalae,3.0,3.9860901398479863e-07,0.25,117 days 02:45:02.296000,python,117.11460990740741
404,Adalaide,52.0,6.909222909069843e-06,4.333333333333333,222 days 03:32:06.450000,python,222.147296875
405,Adalaya,26.0,3.4546114545349214e-06,2.1666666666666665,7 days 10:37:47.124000,python,7.442906527777778
407,Adalberto,22.0,2.9231327692218568e-06,1.8333333333333333,145 days 00:28:08.863000,python,145.01954702546297
408,Adalee,9.0,1.1958270419543959e-06,0.75,18 days 10:55:26.225000,python,18.455164641203705
409,Adaleena,179.0,2.3783671167759654e-05,14.916666666666666,221 days 00:49:28.251000,python,221.03435475694445
410,Adaleia,163.0,2.1657756426507392e-05,13.583333333333334,28 days 01:14:06.606000,python,28.051465347222223
414,Adaleyza,4.0,5.314786853130648e-07,0.3333333333333333,0 days 01:23:32.395000,python,0.05801383101851852
415,Adali,3.0,3.9860901398479863e-07,0.25,0 days 00:00:19.017000,python,0.00022010416666666668
416,Adalia,76.0,1.0098095020948233e-05,6.333333333333333,200 days 12:32:45.858000,python,200.5227529861111
417,Adaliah,10.0,1.3286967132826622e-06,0.8333333333333334,129 days 15:23:06.145000,python,129.64104334490742
418,Adalid,155.0,2.0594799055881263e-05,12.916666666666666,28 days 08:19:33.044000,python,28.34691023148148
419,Adalie,39.0,5.181917181802382e-06,3.25,188 days 12:21:14.796000,python,188.51475458333334
420,Adaliene,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:52.650000,python,0.000609375
421,Adalina,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:17.810000,python,0.00020613425925925926
422,Adalind,4.0,5.314786853130648e-07,0.3333333333333333,0 days 00:01:51.134000,python,0.0012862731481481481
424,Adalinn,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:01:08.571000,python,0.0007936458333333334
426,Adaly,3.0,3.9860901398479863e-07,0.25,0 days 00:01:36.059000,python,0.0011117939814814814
427,Adalyn,51.0,6.776353237741577e-06,4.25,1 days 04:06:08.149000,python,1.1709276504629629
428,Adalyna,3.0,3.9860901398479863e-07,0.25,202 days 03:20:45.680000,python,202.1394175925926
429,Adalynd,4.0,5.314786853130648e-07,0.3333333333333333,1 days 05:51:17.104000,python,1.243947962962963
430,Adalyne,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:02:24.010000,python,0.0016667824074074074
431,Adam,189.0,2.5112367881042316e-05,15.75,85 days 09:50:47.268000,python,85.41026930555556
432,Adamae,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:01:50.515000,python,0.0012791087962962962
433,Adamari,57.0,7.573571265711174e-06,4.75,0 days 02:10:03.705000,python,0.09032065972222222
434,Adamarie,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:01:26.273000,python,0.0009985300925925925
435,Adamaris,93.0,1.2356879433528758e-05,7.75,113 days 16:37:47.014000,python,113.69290525462964
436,Adamary,7.0,9.300876992978635e-07,0.5833333333333334,28 days 12:28:10.070000,python,28.51956099537037
437,Adamo,101.0,1.3419836804154888e-05,8.416666666666666,25 days 13:57:29.873000,python,25.581595752314815
438,Adams,29.0,3.85322046851972e-06,2.4166666666666665,140 days 19:16:40.300000,python,140.80324421296297
439,Adan,11.0,1.4615663846109284e-06,0.9166666666666666,38 days 02:32:59.954000,python,38.10624946759259
440,Adana,2.0,2.657393426565324e-07,0.16666666666666666,0 days 02:50:25.946000,python,0.11835585648148148
441,Adanis,14.0,1.860175398595727e-06,1.1666666666666667,1 days 02:09:35.092000,python,1.0899894907407408
442,Adao,102.0,1.3552706475483154e-05,8.5,248 days 21:22:42.139000,python,248.89076549768518
443,Adaora,21.0,2.7902630978935906e-06,1.75,86 days 22:55:37.710000,python,86.95529756944444
444,Adara,14.0,1.860175398595727e-06,1.1666666666666667,178 days 12:45:08.375000,python,178.53134693287038
446,Adasat,4.0,5.314786853130648e-07,0.3333333333333333,0 days 00:12:32.953000,python,0.008714733796296297
447,Adassa,9.0,1.1958270419543959e-06,0.75,0 days 21:19:47.212000,python,0.8887408796296297
448,Adassah,9.0,1.1958270419543959e-06,0.75,0 days 03:34:40.114000,python,0.1490753935185185
449,Aday,11.0,1.4615663846109284e-06,0.9166666666666666,2 days 08:13:22.114000,python,2.342617060185185
450,Adaya,134.0,1.7804535957987675e-05,11.166666666666666,28 days 05:15:08.064000,python,28.218843333333332
452,Adda,6.0,7.972180279695973e-07,0.5,114 days 23:51:44.837000,python,114.99426894675926
453,Addai,38.0,5.0490475104741166e-06,3.1666666666666665,3 days 06:57:34.788000,python,3.2899859722222224
454,Addalin,49.0,6.510613895085045e-06,4.083333333333333,0 days 17:16:34.329000,python,0.7198417708333333
455,Addalyne,3.0,3.9860901398479863e-07,0.25,0 days 00:00:40.574000,python,0.0004696064814814815
457,Addalynne,6.0,7.972180279695973e-07,0.5,181 days 19:57:41.706000,python,181.83173270833333
458,Addelyn,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:05.876000,python,6.800925925925926e-05
459,Addelynn,3.0,3.9860901398479863e-07,0.25,132 days 07:54:46.543000,python,132.3297053587963
460,Addi,31.0,4.118959811176253e-06,2.5833333333333335,2 days 11:59:15.695000,python,2.499487210648148
462,Addiel,12.0,1.5944360559391945e-06,1.0,0 days 00:08:29.635000,python,0.005898553240740741
463,Addilee,6.0,7.972180279695973e-07,0.5,0 days 00:07:55.396000,python,0.005502268518518518
464,Addileigh,28.0,3.720350797191454e-06,2.3333333333333335,34 days 11:07:26.708000,python,34.463503564814815
465,Addiline,4.0,5.314786853130648e-07,0.3333333333333333,0 days 00:27:17.893000,python,0.018957094907407407
467,Addisen,110.0,1.4615663846109283e-05,9.166666666666666,13 days 00:26:55.576000,python,13.018698796296297
468,Addison,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:20.853000,python,0.00024135416666666665
469,Addisyn,4.0,5.314786853130648e-07,0.3333333333333333,146 days 09:25:12.490000,python,146.3925056712963
470,Addisynn,16.0,2.1259147412522594e-06,1.3333333333333333,23 days 03:12:26.573000,python,23.133640891203704
471,Addlee,42.0,5.580526195787181e-06,3.5,26 days 19:03:22.608000,python,26.794011666666666
472,Addonis,84.0,1.1161052391574362e-05,7.0,4 days 04:00:01.774000,python,4.166687199074074
474,Addylin,14.0,1.860175398595727e-06,1.1666666666666667,231 days 06:15:57.444000,python,231.26108152777778
475,Addyson,24.0,3.188872111878389e-06,2.0,86 days 13:46:49.676000,python,86.57418606481481
476,Adea,9.0,1.1958270419543959e-06,0.75,0 days 00:09:56.984000,python,0.006909537037037037
477,Adedeji,41.0,5.447656524458915e-06,3.4166666666666665,177 days 19:29:21.662000,python,177.81205627314816
478,Adeel,60.0,7.972180279695973e-06,5.0,87 days 04:36:00.018000,python,87.191666875
479,Adeena,182.0,2.418228018174445e-05,15.166666666666666,76 days 23:06:10.203000,python,76.96261809027777
481,Adelae,8.0,1.0629573706261297e-06,0.6666666666666666,8 days 11:35:12.893000,python,8.482788113425926
483,Adelaide,19.0,2.5245237552370583e-06,1.5833333333333333,127 days 16:24:31.681000,python,127.68370001157408
485,Adelaine,33.0,4.384699153832785e-06,2.75,1 days 09:18:05.673000,python,1.3875656597222221
486,Adelani,61.0,8.10504995102424e-06,5.083333333333333,8 days 16:38:32.559000,python,8.693432395833334
487,Adelardo,135.0,1.7937405629315938e-05,11.25,19 days 14:58:53.351000,python,19.624228599537037
488,Adelay,5.0,6.643483566413311e-07,0.4166666666666667,0 days 00:02:10.627000,python,0.0015118865740740741
489,Adele,63.0,8.370789293680771e-06,5.25,7 days 03:52:28.806000,python,7.161444513888889
490,Adelee,5.0,6.643483566413311e-07,0.4166666666666667,94 days 01:23:20.872000,python,94.05788046296296
491,Adeleine,8.0,1.0629573706261297e-06,0.6666666666666666,13 days 04:09:13.908000,python,13.17307763888889
492,Adelene,62.0,8.237919622352506e-06,5.166666666666667,50 days 19:54:21.203000,python,50.82941207175926
493,Adelheid,14.0,1.860175398595727e-06,1.1666666666666667,247 days 10:08:37.617000,python,247.42265760416666
494,Adeli,19.0,2.5245237552370583e-06,1.5833333333333333,8 days 22:58:13.761000,python,8.957103715277778
495,Adelie,9.0,1.1958270419543959e-06,0.75,155 days 04:49:02.090000,python,155.20071863425926
496,Adelin,4.0,5.314786853130648e-07,0.3333333333333333,76 days 15:44:28.997000,python,76.65589116898148
497,Adelina,12.0,1.5944360559391945e-06,1.0,0 days 00:29:40.827000,python,0.02061142361111111
498,Adelind,924.0,0.00012277157630731798,77.0,30 days 02:17:07.640000,python,30.095227314814814
499,Adeline,18.0,2.3916540839087917e-06,1.5,25 days 13:40:11.433000,python,25.569576770833333
500,Adelio,18.0,2.3916540839087917e-06,1.5,59 days 13:25:07.359000,python,59.55911295138889
502,Adelise,105.0,1.3951315489467952e-05,8.75,102 days 19:39:27.071000,python,102.81906332175926
503,Adelita,439.0,5.832978571310887e-05,36.583333333333336,164 days 15:38:55.731000,python,164.6520339236111
504,Adell,8.0,1.0629573706261297e-06,0.6666666666666666,0 days 00:03:20.117000,python,0.0023161689814814816
505,Adelle,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:52.981000,python,0.0006132060185185186
507,Adelmo,40.0,5.314786853130649e-06,3.3333333333333335,84 days 13:58:48.997000,python,84.58251153935186
508,Adelo,48.0,6.377744223756778e-06,4.0,13 days 21:48:24.636000,python,13.908618472222223
509,Adelto,3.0,3.9860901398479863e-07,0.25,1 days 16:56:47.066000,python,1.706100300925926
510,Adelyna,164.0,2.179062609783566e-05,13.666666666666666,74 days 09:19:21.730000,python,74.38844594907407
511,Adelyne,37.0,4.91617783914585e-06,3.0833333333333335,4 days 22:31:23.624000,python,4.938467870370371
512,Adelynne,3.0,3.9860901398479863e-07,0.25,27 days 03:20:40.380000,python,27.13935625
513,Adem,4.0,5.314786853130648e-07,0.3333333333333333,0 days 19:53:27.510000,python,0.828790625
514,Ademar,53.0,7.042092580398109e-06,4.416666666666667,173 days 10:16:17.956000,python,173.42798560185184
515,Ademide,5.0,6.643483566413311e-07,0.4166666666666667,0 days 00:05:11.885000,python,0.0036097800925925924
516,Ademir,42.0,5.580526195787181e-06,3.5,90 days 12:04:12.877000,python,90.50292681712963
518,Aden,5.0,6.643483566413311e-07,0.4166666666666667,10 days 05:50:30.240000,python,10.243405555555556
519,Adeodato,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:31:48.355000,python,0.02208744212962963
522,Aderito,2.0,2.657393426565324e-07,0.16666666666666666,0 days 00:00:04.121000,python,4.769675925925926e-05
523,Adesewa,56.0,7.440701594382908e-06,4.666666666666667,22 days 14:01:19.056000,python,22.584248333333335
524,Adesola,6.0,7.972180279695973e-07,0.5,110 days 09:15:29.350000,python,110.38575636574075
525,Adessa,13.0,1.7273057272674607e-06,1.0833333333333333,50 days 12:50:22.361000,python,50.534981030092595
526,Adewale,24.0,3.188872111878389e-06,2.0,0 days 00:15:38.119000,python,0.010857858796296296
